1,283,Fail,813.3457834218254
2,377,Fail,-2377.8907325254872
3,360,Fail,-1384.0074625041466
4,500,Fail,-1681.6420008075481
5,500,Fail,-201.51425763408426
6,500,Fail,-46.7615512862327
7,500,Fail,-351.38754225262
8,500,Fail,169.97740101737327
9,500,Fail,-38.84413232470282
10,500,Fail,-382.4321151782019
11,500,Fail,274.28900811424927
12,500,Fail,163.4171243465344
13,500,Fail,-25.787218573923468
14,193,Success,1274.0222692487162
14,218,Success,2223.1431955594358
14,393,Success,4192.613703811019
14,219,Success,6839.336583194643
14,241,Success,8225.112979179572
14,85,Success,9303.836560205731
14,311,Success,11921.33417598162
14,53,Success,12833.67946751689
14,137,Success,14325.598769883323
14,148,Success,14590.244162149387
14,124,Success,15207.056554265144
14,71,Success,15973.242649898188
14,156,Success,17248.869323546172
14,217,Success,19304.66404189185
14,306,Success,21894.993511146633
14,131,Success,23578.10989419749
14,349,Fail,25846.286351126437
15,136,Success,1650.5941020226658
15,195,Success,3505.752528905753
15,309,Success,5507.225138949826
15,145,Success,6752.416091877874
15,59,Success,7187.54696869375
15,72,Success,7736.46922202887
15,171,Success,8958.130432213062
15,8,Success,9298.98434777772
15,184,Success,10910.190385517855
15,409,Success,14153.851023275669
15,63,Success,15056.349877222774
15,173,Success,16337.655632237867
15,170,Success,17905.789516815843
15,500,Fail,19914.273410585367
16,173,Fail,1139.335915402942
17,500,Fail,502.2208196841108
18,146,Success,1130.2038737723512
18,298,Success,3420.2013545211807
18,168,Fail,3658.179356368713
19,292,Fail,-153.88781694228135
20,500,Fail,-159.6952108653903
21,256,Success,1267.9918725644343
21,383,Success,2328.1149403200725
21,296,Success,3874.750939331528
21,96,Success,4548.383939855375
21,342,Success,6687.873802203014
21,398,Success,9097.62925894099
21,500,Fail,11903.779970815373
22,253,Success,1272.6241911536138
22,50,Success,1687.977111348888
22,318,Success,3397.4106063104373
22,270,Success,5313.010129645123
22,339,Success,7057.042203513061
22,127,Success,7825.01717234561
22,496,Success,11024.675894507523
22,238,Success,12323.1593024802
22,400,Success,14497.48858407518
22,500,Fail,16403.924470439386
23,203,Success,755.029332442925
23,500,Fail,2613.7019043772643
24,411,Success,1497.4299935450542
24,197,Success,2516.7743067176402
24,390,Success,5217.247907345299
24,395,Success,7885.279441184656
24,14,Success,8222.82756416991
24,240,Success,9350.167566914697
24,214,Success,10697.696558140244
24,324,Success,12525.216572052235
24,199,Success,14244.976360488896
24,282,Success,16256.850483262237
24,103,Success,16829.288714226466
24,330,Success,18661.044158381304
24,362,Success,21136.6982610445
24,281,Success,22112.104242943034
24,500,Fail,24540.606354759057
25,406,Success,1679.4857382182352
25,178,Success,2795.8723574697533
25,500,Fail,5379.796864530302
26,389,Success,1797.8523558388865
26,409,Success,3407.5386633648923
26,146,Success,4800.831072321457
26,343,Success,6529.2977335787455
26,351,Success,8310.768523443607
26,423,Success,10581.967804748236
26,358,Success,11620.232571164715
26,500,Fail,13233.178534878176
27,142,Success,940.6606001895814
27,500,Fail,2638.1469010741907
28,138,Success,555.1723542163941
28,176,Success,1394.6092362538775
28,147,Success,1873.7452821811398
28,500,Fail,2937.055380367266
29,257,Success,943.8128655703731
29,500,Fail,2481.652317694501
30,500,Fail,888.0801626818097
31,500,Fail,1351.161509974777
32,500,Fail,595.9603275634015
33,500,Fail,303.28651519942787
34,1,Success,120.0
34,500,Fail,751.9978913408454
35,500,Fail,28.962143658197277
36,500,Fail,357.2986730815949
37,500,Fail,29.364200213310507
38,500,Fail,-203.10330637792845
39,500,Fail,-147.37311234795118
40,500,Fail,117.84620309057223
41,500,Fail,14.842136542660365
42,500,Fail,-235.71463273517526
43,500,Fail,-76.68764797177595
44,500,Fail,136.05156106646717
45,500,Fail,170.85093246793792
46,500,Fail,-182.70031020937896
47,500,Fail,123.43880078422005
48,500,Fail,131.93993774152605
49,500,Fail,-3.3906157718142502
50,500,Fail,-49.76981008832487
51,500,Fail,-50.27671072780325
52,500,Fail,96.72146340512542
53,500,Fail,-184.55511210115986
54,500,Fail,37.99511025911347
55,500,Fail,-53.66270619091689
56,500,Fail,17.960023012491828
57,357,Success,342.91324168065444
57,500,Fail,358.9113463067683
58,500,Fail,-235.9675224061768
59,500,Fail,-103.81943458670011
60,500,Fail,-7.469965272452924
61,500,Fail,-194.3229211056612
62,500,Fail,88.72503211959102
63,500,Fail,247.65297391787183
64,500,Fail,-97.48824248912078
65,500,Fail,242.93901083770876
66,500,Fail,-100.51065520372813
67,500,Fail,-240.79004189127625
68,500,Fail,-283.21742033943957
69,500,Fail,-4.050131947848225
70,500,Fail,-118.81736300942246
71,500,Fail,370.0701722017786
72,500,Fail,40.91174564155214
73,500,Fail,-6.442577168108885
74,500,Fail,-126.47323069068912
75,500,Fail,-85.29231300580238
76,500,Fail,-262.9512846099463
77,500,Fail,284.8360353847724
78,500,Fail,61.16377776072709
79,500,Fail,-30.959443982451226
80,500,Fail,116.0264933488287
81,500,Fail,-74.37672448779168
82,500,Fail,-80.02029418621834
83,500,Fail,-119.22340679171914
84,500,Fail,7.942778418770811
85,500,Fail,-161.78882276050103
86,500,Fail,45.02726219380943
87,500,Fail,-254.47916437201042
88,500,Fail,3.982602543166582
89,500,Fail,63.217182294329056
90,500,Fail,111.77590871222856
91,500,Fail,99.5187346332842
92,500,Fail,-122.67783095209751
93,500,Fail,-18.241008198974985
94,500,Fail,-59.49019764310861
95,500,Fail,84.23059288163931
96,500,Fail,15.9669106450724
97,500,Fail,77.60128175590886
98,500,Fail,74.96191191803865
99,500,Fail,35.83176967712955
100,500,Fail,45.93024975225169
101,500,Fail,113.05472264901903
102,500,Fail,-214.07822969578677
103,500,Fail,149.15121657921634
104,500,Fail,21.559075953029094
105,500,Fail,-18.105036130059457
106,500,Fail,18.940113506531898
107,500,Fail,-96.22245750483695
108,500,Fail,19.706201079082952
109,500,Fail,95.22344528491409
110,500,Fail,-108.32792653742337
111,500,Fail,-7.531023903723874
112,500,Fail,-93.57047776896988
113,500,Fail,34.78096267392733
114,500,Fail,18.300102270669136
115,500,Fail,30.71731654829274
116,500,Fail,-36.67622484310439
117,500,Fail,-68.94742466831214
118,500,Fail,-125.97495157499057
119,500,Fail,-134.14366788774657
120,500,Fail,-3.398158938170842
121,500,Fail,-66.8418727700517
122,500,Fail,63.37609029454763
123,500,Fail,114.26700641679037
124,500,Fail,13.295633546349025
125,500,Fail,33.17044935536031
126,500,Fail,-20.91432695682771
127,500,Fail,2.501881634933799
128,500,Fail,-29.981738313593617
129,500,Fail,-24.18691760440888
130,500,Fail,-13.120265855955827
131,500,Fail,-80.70659354138334
132,500,Fail,-46.37482700992245
133,500,Fail,36.39220227155909
134,500,Fail,2.809873989282341
135,500,Fail,-25.417870188070285
136,500,Fail,-19.01589538449765
137,500,Fail,23.185386818283213
138,500,Fail,-46.070138897761694
139,500,Fail,8.485768837841912
140,500,Fail,10.092919954442163
141,500,Fail,22.67141927718147
142,500,Fail,1.2496384954201467
143,500,Fail,23.584228605572974
144,500,Fail,-70.3896955255295
145,500,Fail,-16.174274588498516
146,500,Fail,13.225479353391972
147,500,Fail,17.289993890275518
148,500,Fail,-17.59961512274755
149,500,Fail,-21.787407503928815
150,500,Fail,-31.780474986560215
151,500,Fail,8.938884215039964
152,500,Fail,-2.98856831791711
153,500,Fail,-4.776442725825877
154,500,Fail,5.209419599202736
155,500,Fail,2.338109853800896
156,500,Fail,-1.1735576403535344
157,500,Fail,-1.3208974268812401
158,500,Fail,-23.20157810106882
159,500,Fail,8.7281081162085
160,500,Fail,-35.48107826307722
161,500,Fail,7.830326787781727
162,500,Fail,-0.4900974550050563
163,500,Fail,-21.946688845700503
164,500,Fail,3.128670455734728
165,500,Fail,2.5690609602408987
166,500,Fail,5.909565079437851
167,500,Fail,9.588920774902032
168,500,Fail,10.999567828297252
169,500,Fail,-2.5201479121621517
170,500,Fail,-1.9274679020047092
171,500,Fail,2.771225159502455
172,500,Fail,1.6728356139522034
173,500,Fail,4.5814355259807815
174,500,Fail,4.782641147211164
175,500,Fail,3.7906241281826514
176,500,Fail,1.9193440573308518
177,500,Fail,-11.444821402203704
178,500,Fail,8.612064896960314
179,500,Fail,-3.348784759054535
180,500,Fail,-8.536944671944651
181,500,Fail,-0.9508963860156427
182,500,Fail,5.18549114578204
183,500,Fail,0.19104071572995096
184,500,Fail,6.793861941517321
185,500,Fail,7.030653688388174
186,500,Fail,-1.770374288845522
187,500,Fail,9.009719965125118
188,500,Fail,2.1404819534214248
189,500,Fail,-5.341775745867139
190,500,Fail,-6.73010638558269
191,500,Fail,3.754139936392953
192,500,Fail,-9.918493174075005
193,500,Fail,6.386510910711962
194,500,Fail,-5.3406155327737626
195,500,Fail,5.623326315964183
196,500,Fail,2.2573030129920957
197,500,Fail,5.458987581144048
198,500,Fail,-7.035404112304189
199,500,Fail,8.38270441436273
200,500,Fail,-4.226820275241576
201,500,Fail,-5.523595008164572
202,500,Fail,8.107107203332076
203,500,Fail,-5.869973215783192
204,500,Fail,0.14132659537069436
205,500,Fail,3.5327716166672074
206,500,Fail,-2.080810051960702
207,500,Fail,-7.998348626938823
208,500,Fail,-6.90682152435329
209,500,Fail,-7.8918410270676365
210,500,Fail,3.797186410519071
211,500,Fail,2.397868728666097
212,500,Fail,1.3122533981646534
213,500,Fail,-0.45366512393235636
214,500,Fail,1.5533056600109951
215,500,Fail,3.139823200896119
216,500,Fail,4.804847282616764
217,500,Fail,7.731650495742093
218,500,Fail,1.1090766662329443
219,500,Fail,-7.03296054659841
220,500,Fail,0.2766445892603553
221,500,Fail,-3.3876603635443203
222,500,Fail,-1.5891494124374925
223,500,Fail,-0.6254437686148417
224,500,Fail,5.606913187842788
225,500,Fail,2.357598784371806
226,500,Fail,-0.25204302210513063
227,500,Fail,5.32313979008725
228,500,Fail,-7.2192536133228735
229,500,Fail,3.4401775860410932
230,500,Fail,-7.065207448053723
231,500,Fail,3.5227249770692914
232,500,Fail,-0.9836487222532053
233,500,Fail,-2.0382291078451242
234,500,Fail,-0.4233534532981891
235,500,Fail,-1.4805205055459236
236,500,Fail,1.4214444407691929
237,500,Fail,1.5023687326305435
238,500,Fail,-3.229249499615783
239,500,Fail,-0.0812028922507757
240,500,Fail,3.1849660295094617
241,500,Fail,-0.16098448519241693
242,500,Fail,3.4924883511886495
243,500,Fail,4.994254067553383
244,500,Fail,0.005720930717488137
245,500,Fail,-3.5297887411636086
246,500,Fail,-2.8346691854312933
247,500,Fail,4.665133420576617
248,500,Fail,2.898393558501411
249,500,Fail,5.684797257911933
250,500,Fail,-1.2230754255218024
251,500,Fail,1.1366441644460323
252,500,Fail,1.779464709255274
253,500,Fail,1.4947069961037673
254,500,Fail,-0.7261967599865295
255,500,Fail,3.5078292566647074
256,500,Fail,-1.8614842971875767
257,500,Fail,-3.774382443937796
258,500,Fail,-2.2125342757430833
259,500,Fail,6.695575416227673
260,500,Fail,7.271054953864375
261,500,Fail,1.0753350625791747
262,500,Fail,4.901102790097367
263,500,Fail,4.698584962354202
264,500,Fail,-3.8810193836200657
265,500,Fail,-1.6803083050435097
266,500,Fail,3.7598618264149675
267,500,Fail,7.712903428692908
268,500,Fail,0.878589303860533
269,500,Fail,2.5657638568312713
270,500,Fail,-6.705059042519057
271,500,Fail,-2.741989472054396
272,500,Fail,-5.122664218174149
273,500,Fail,2.031988100430704
274,500,Fail,0.1723384585407004
275,500,Fail,-6.671579815364925
276,500,Fail,-1.386306450970487
277,500,Fail,-3.124377472147888
278,500,Fail,-3.2603756584861365
279,500,Fail,-5.8673206410073675
280,500,Fail,-3.6478853512018627
281,500,Fail,7.907716764387729
282,500,Fail,-0.8082955328450048
283,500,Fail,-2.305691012493667
284,500,Fail,2.6303292252327637
285,500,Fail,4.772027192008482
286,500,Fail,7.353918266631787
287,500,Fail,-2.5985906724481644
288,500,Fail,2.2803671015276805
289,500,Fail,7.022956337015329
290,500,Fail,5.093400046315644
291,500,Fail,6.414791273461562
292,500,Fail,3.8765915784129135
293,500,Fail,-0.8202073118817044
294,500,Fail,-0.8246076565667781
295,500,Fail,-2.607668923130528
296,500,Fail,-5.506373224116512
297,500,Fail,7.456993929283451
298,500,Fail,-1.5934177513554637
299,500,Fail,-7.446362751471591
300,500,Fail,0.30377079845722577
301,500,Fail,5.596279952727712
302,500,Fail,-0.761902484454291
303,500,Fail,2.16124346912161
304,500,Fail,-3.2312253770498955
305,500,Fail,2.595041580280899
306,500,Fail,0.9943807389580783
307,500,Fail,1.6583836895927018
308,500,Fail,-0.01531098590390867
309,500,Fail,3.224745001080942
310,500,Fail,3.1206778472512298
311,500,Fail,3.4229308028390637
312,500,Fail,-1.7646260346990683
313,500,Fail,1.5269188427327052
314,500,Fail,-1.4958082338112355
315,500,Fail,1.6162070757137492
316,500,Fail,1.8961031498496705
317,500,Fail,-6.330740765928322
318,500,Fail,-3.3649511901128193
319,500,Fail,-1.6105639467451915
320,500,Fail,3.2709565540856023
321,500,Fail,-0.24277220910873254
322,500,Fail,3.8585770471120107
323,500,Fail,-3.3838384141474664
324,500,Fail,1.0976315144928788
325,500,Fail,-3.6304465234826555
326,500,Fail,1.2453627421868951
327,500,Fail,-7.560323773087241
328,500,Fail,-3.9235831260768794
329,500,Fail,1.3683829601141007
330,500,Fail,4.450085232321488
331,500,Fail,-1.7716351616394732
332,500,Fail,-0.8659855475946499
333,500,Fail,-7.893888322358489
334,500,Fail,-6.326055680754283
335,500,Fail,-5.824965708597141
336,500,Fail,-4.4782756046884975
337,500,Fail,2.5252145831762274
338,500,Fail,-6.092864464761538
339,500,Fail,-0.592764754560493
340,500,Fail,-0.5383999675587781
341,500,Fail,2.458411763356594
342,500,Fail,0.6454646422158206
